,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
1580,SCEA San Diego Studios,230931,Generally favorable reviews,36,"Sports, Traditional, Team, Baseball, Sim, Sim",Up to 8 Players,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,118
1581,Visual Concepts,230244,Generally unfavorable reviews,7,"Sports, Traditional, Team, Baseball, Sim, Sim",2 Players,2K Games,https://www.metacritic.com/company/2k-games,E,Generally unfavorable reviews,43
1582,SCEA San Diego Studios,230540,Generally favorable reviews,7,"Sports, Traditional, Team, Baseball, Sim, Sim",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,23
1583,,232737,Mixed or average reviews,4,"Action, Sports, General, General, Team, Baseball, Sim",,GAMEVIL Inc.,https://www.metacritic.com/company/gamevil-inc,,No user score yet,
1584,SIMS,231551,Generally unfavorable reviews,11,"Sports, Individual, Nature, Fishing, Fishing",,Wired Productions,https://www.metacritic.com/company/wired-productions,E,Mixed or average reviews,11
1585,Full Fat,232235,Mixed or average reviews,5,"Action, Sports, General, Team, Football, Sim",,Full Fat,https://www.metacritic.com/company/full-fat,,No user score yet,
1586,Ayopa Games LLC,230472,Mixed or average reviews,5,"Sports, General, Individual, Golf, Arcade",,Ayopa Games LLC,https://www.metacritic.com/company/ayopa-games-llc,,No user score yet,
1587,Sports Interactive,228468,Generally favorable reviews,4,"Sports, Traditional, Team, Soccer, Management, Management",,Sega,https://www.metacritic.com/company/sega,,Mixed or average reviews,9
1588,Bongfish,227099,Generally unfavorable reviews,6,"General, Sports, General",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Generally favorable reviews,27
1589,Activision,226859,Mixed or average reviews,6,"Action, Sports, General, Individual, Bowling",,Activision,https://www.metacritic.com/company/activision,,No user score yet,
1590,Visual Concepts,212688,Generally favorable reviews,17,"Sports, Traditional, Team, Basketball, Sim, Sim",,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,49
1591,Vivid Games,222964,Generally favorable reviews,7,"Sports, Traditional, General, Individual, Boxing, Combat, Boxing / Martial Arts",,Vivid Games,https://www.metacritic.com/company/vivid-games,,Mixed or average reviews,14
1592,Ubisoft,213204,Generally unfavorable reviews,13,"Sports, General, General, Individual, Athletics",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally unfavorable reviews,27
1593,Electronic Arts,217591,Mixed or average reviews,28,"Sim, Sports, Traditional, Team, Soccer, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,61
1594,EA Tiburon,217592,Generally favorable reviews,9,"Sim, Sports, Traditional, Team, Football, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,35
1595,Sports Interactive,219949,Generally favorable reviews,37,"Sports, Traditional, Team, Soccer, Management, Management",,Sega,https://www.metacritic.com/company/sega,,Mixed or average reviews,268
1596,Cherry Pop Games,215600,Generally favorable reviews,12,"Sports, Miscellaneous, Parlor, Individual, Billiards, Billiards",,Mastertronic,https://www.metacritic.com/company/mastertronic,E,Generally favorable reviews,18
1597,"Nike, Inc.",213095,Mixed or average reviews,12,"Sports, General, General",No Online Multiplayer,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Mixed or average reviews,20
1598,"THQ, Yuke's",212597,Generally favorable reviews,46,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 6 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,132
1599,THQ,212598,Generally favorable reviews,24,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 6 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,124
1600,THQ,212599,Mixed or average reviews,4,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",No Online Multiplayer,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,17
1601,"SCEA, Zindagi Games",212907,Mixed or average reviews,33,"Sports, General, General",No Online Multiplayer,SCEA,https://www.metacritic.com/company/scea,E10+,Generally favorable reviews,30
1602,EA Sports,222231,Mixed or average reviews,12,"Sports, Traditional, Team, Soccer, Management, Management",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,71
1603,Activision,218122,Mixed or average reviews,4,"Sports, Individual, Nature, Hunting, Hunting",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,T,Generally unfavorable reviews,20
1604,True Axis,222643,Generally favorable reviews,10,"Action, Sports, General, Individual, Skate / Skateboard",,True Axis,https://www.metacritic.com/company/true-axis,,Generally unfavorable reviews,8
1605,Visual Concepts,209784,Universal acclaim,26,"Sports, Traditional, Team, Basketball, Sim, Sim",Up to 10 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E,Generally favorable reviews,113
1606,Visual Concepts,209785,Generally favorable reviews,41,"Sports, Traditional, Team, Basketball, Sim, Sim",Up to 10 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,141
1607,Visual Concepts,209786,Universal acclaim,5,"Sports, Traditional, Team, Basketball, Sim, Sim",,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,155
1608,2K Sports,221851,Mixed or average reviews,4,"Sports, Simulation, Traditional, General, Team, Basketball, Sim",,2K Sports,https://www.metacritic.com/company/2k-sports,,Mixed or average reviews,4
1609,Level 5,221263,Mixed or average reviews,16,"Sports, General",,Nintendo,https://www.metacritic.com/company/nintendo,,Generally favorable reviews,28
1610,Gameloft,221533,Generally unfavorable reviews,5,"Sports, Simulation, Traditional, General, Team, Football, Sim",,Gameloft,https://www.metacritic.com/company/gameloft,,Overwhelming dislike,8
1611,Electronic Arts,209974,Mixed or average reviews,9,"Sports, Traditional, Team, Soccer, Sim, Sim",2 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,93
1612,Konami,211065,Generally favorable reviews,33,"Sports, Traditional, Team, Soccer, Sim, Sim",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,88
1613,Konami,211066,Generally favorable reviews,37,"Sports, Traditional, Team, Soccer, Sim, Sim",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,178
1614,Konami,219064,Generally favorable reviews,8,"Sports, Traditional, Team, Soccer, Sim, Sim",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,275
1615,Electronic Arts,211437,Generally favorable reviews,7,"Sports, Traditional, Team, Soccer, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,340
1616,Electronic Arts,211438,Mixed or average reviews,4,"Sports, Traditional, Team, Soccer, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,19
1617,Electronic Arts,211189,Universal acclaim,48,"Sports, Traditional, Team, Soccer, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,438
1618,Electronic Arts,211190,Generally favorable reviews,37,"Sports, Traditional, Team, Soccer, Sim, Sim",Up to 22 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,401
1619,Electronic Arts,217594,Universal acclaim,11,"Sports, Traditional, Team, Soccer, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,,Generally unfavorable reviews,46
1620,"Spike, Spike Chunsoft",155754,Generally unfavorable reviews,10,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally unfavorable reviews,18
1621,Deceased Pixel LLC,220986,Mixed or average reviews,4,"Sports, General",,Deceased Pixel LLC,https://www.metacritic.com/company/deceased-pixel-llc,,No user score yet,
1622,odenis studio,220920,Mixed or average reviews,5,"General, Action, Sports, Platformer, Platformer, Individual, 2D, 2D, Surf / Wakeboard",,odenis studio,https://www.metacritic.com/company/odenis-studio,E,No user score yet,
1623,Agharta Studio,220562,Mixed or average reviews,6,"Action, Sports, General, Individual, Other",,Agharta Studio,https://www.metacritic.com/company/agharta-studio,,No user score yet,
1624,HB Studios Multimedia,182376,Mixed or average reviews,11,"Action, Sports, Traditional, Rhythm, Team, Baseball, Music, Arcade, Arcade",,"Majesco Games, Majesco",https://www.metacritic.com/company/majesco-games,E10+,Mixed or average reviews,10
1625,Electronic Arts,203218,Generally favorable reviews,44,"Sports, Traditional, Team, Ice Hockey, Sim, Sim",Up to 12 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Mixed or average reviews,89
1626,Electronic Arts,203219,Generally favorable reviews,22,"Sports, Traditional, Team, Ice Hockey, Sim, Sim",Up to 12 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Mixed or average reviews,69
1627,Full Fat,220393,Mixed or average reviews,4,"Sports, General, Team, Football, Sim",,Full Fat,https://www.metacritic.com/company/full-fat,,No user score yet,
1628,Activision,219419,Generally favorable reviews,4,"Sports, Miscellaneous, General, Party, Party / Minigame",,Activision,https://www.metacritic.com/company/activision,,No user score yet,
1629,Robomodo,199050,Mixed or average reviews,11,"Sports, Alternative, Individual, Skating, Skating, Skate / Skateboard",,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,37
1630,EA Tiburon,200171,Generally favorable reviews,22,"Sports, Traditional, Team, Football, Sim, Sim",Up to 4 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,109
1631,EA Tiburon,200172,Generally favorable reviews,36,"Sports, Traditional, Team, Football, Sim, Sim",Up to 6 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,185
1632,EA Tiburon,200173,Mixed or average reviews,6,"Sports, Traditional, Team, Football, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,41
1633,Mikengreg,218067,Generally favorable reviews,6,"Action, Sports, General, Team, Basketball, Arcade",,Mikengreg,https://www.metacritic.com/company/mikengreg,,No user score yet,
1634,"Chillingo Ltd, Chillingo",216760,Mixed or average reviews,5,"Action, Sports, General, General, Individual, Athletics",,"Chillingo Ltd, Chillingo",https://www.metacritic.com/company/chillingo-ltd,,No user score yet,
1635,Chromativity,182303,Mixed or average reviews,6,"Sports, General, General",No Online Multiplayer,505 Games,https://www.metacritic.com/company/505-games,E,Mixed or average reviews,8
1636,Mistwalker,216558,Mixed or average reviews,10,"Sports, General, Individual, Surf / Wakeboard",,Mistwalker,https://www.metacritic.com/company/mistwalker,,No user score yet,
1637,Robomodo,199051,Mixed or average reviews,70,"Sports, Alternative, Individual, Skating, Skating, Skate / Skateboard",,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,76
1638,EA Tiburon,202670,Generally favorable reviews,9,"Sports, Traditional, Team, Football, Sim, Sim",2 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,34
1639,EA Tiburon,202671,Generally favorable reviews,20,"Sports, Traditional, Team, Football, Sim, Sim",2 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,69
1640,Arc System Works,213578,Mixed or average reviews,4,"Sports, Traditional, Individual, Tennis, Tennis",,Arc System Works,https://www.metacritic.com/company/arc-system-works,E,No user score yet,
1641,Kung Fu Factory,211535,Generally unfavorable reviews,11,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,345 Games,https://www.metacritic.com/company/345-games,T,Mixed or average reviews,12
1642,Cyanide,218278,Generally unfavorable reviews,6,"Sports, Alternative, Biking",,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Mixed or average reviews,5
1643,Kiloo,215358,Generally favorable reviews,5,"Action, Sports, General, General, Individual, Other",,Kiloo,https://www.metacritic.com/company/kiloo,,No user score yet,
1644,Sega Studios Australia,181775,Mixed or average reviews,20,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics",Up to 8 Players,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,30
1645,Sega Studios Australia,181776,Mixed or average reviews,31,"Olympic Sports, Sports, Olympic Sports, Individual, Athletics",Up to 8 Players,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,33
1646,Sega Studios Australia,208876,Mixed or average reviews,6,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,54
1647,Cyanide,214805,Mixed or average reviews,11,"Sports, Alternative, Individual, Biking, Biking",,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Mixed or average reviews,22
1648,"Neowiz, Neowiz Internet, NEOWIZ Internet Corp.",214676,Mixed or average reviews,4,"Action, Sports, General, Individual, Athletics",,"Neowiz, Neowiz Internet, NEOWIZ Internet Corp.",https://www.metacritic.com/company/neowiz,,No user score yet,
1649,Miniclip.com,212057,Mixed or average reviews,4,"Sports, General, Individual, Skate / Skateboard",,Miniclip.com,https://www.metacritic.com/company/miniclipcom,,No user score yet,
1650,Sega,212167,Generally favorable reviews,12,"Sports, Traditional, Individual, Tennis, Tennis",,Sega,https://www.metacritic.com/company/sega,,Generally favorable reviews,14
1651,Camelot Software Planning,190400,Mixed or average reviews,58,"Sports, Traditional, Individual, Tennis, Tennis",Up to 4 Players,Nintendo,https://www.metacritic.com/company/nintendo,E,Mixed or average reviews,136
1652,First Touch,211847,Generally favorable reviews,8,"Sports, General, Team, Soccer, Sim",,First Touch,https://www.metacritic.com/company/first-touch,,Mixed or average reviews,16
1653,Defiant Development,209721,Generally favorable reviews,10,"Action, Sports, General, Alternative, Platformer, Individual, 2D, Skiing, Ski / Snowboard",,Defiant Development,https://www.metacritic.com/company/defiant-development,,Mixed or average reviews,8
1654,EA Canada,207776,Mixed or average reviews,21,"Sports, Traditional, Team, Soccer, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,33
1655,EA Canada,207777,Mixed or average reviews,19,"Sports, Traditional, Team, Soccer, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,23
